SAMPLE,AUTHOR,GROUP,RIVER,SITE,VEL,DEPTH,SUB,unassigned,Acroloxidae,Aeshnidae,Ameletidae,Ancylidae,Anthomyiidae,Apataniidae,Aphelocheiridae,Asellidae,Astacidae,Athericidae,Baetidae,Beraeidae,Bithyniidae,Blephariceridae,Brachycentridae,Caenidae,Calamoceratidae,Calopterygidae,Cambaridae,Ceratopogonidae,Chironomidae,Chloroperlidae,Coenagrionidae,Corbiculidae,Cordulegastridae,Corixidae,Crambidae,Culicidae,Curculionidae,Dendrocoelidae,Dixidae,Dolichopodidae,Dreissenidae,Dryopidae,Dugesiidae,Dytiscidae,Ecnomidae,Elmidae,Empididae,Enchytraeidae,Ephemerellidae,Ephemeridae,Ephydridae,Erpobdellidae,Gammaridae,Gerridae,Glossiphoniidae,Glossosomatidae,Goeridae,Gomphidae,Gyrinidae,Haemopidae,Haliplidae,Haplotaxidae,Helophoridae,Heptageniidae,Hirudinidae,Hydrachnidae,Hydraenidae,Hydridae,Hydrobiidae,Hydrochidae,Hydrometridae,Hydrophilidae,Hydropsychidae,Hydroptilidae,Ichneumonidae,Lepidostomatidae,Leptoceridae,Leptophlebiidae,Lestidae,Leuctridae,Libellulidae,Limnephilidae,Limoniidae,Lumbricidae,Lumbriculidae,Lymnaeidae,Melanopsidae,Mesoveliidae,Muscidae,Naididae,Nemouridae,Nepidae,Neritidae,Odontoceridae,Oligoneuriidae,Pediciidae,Perlidae,Perlodidae,Philopotamidae,Phryganeidae,Physidae,Piscicolidae,Planariidae,Planorbidae,Platycnemididae,Polycentropodidae,Potamanthidae,Prosopistomatidae,Psephenidae,Psychodidae,Psychomyiidae,Ptilocolepidae,Pyralidae,Rhagionidae,Rhyacophilidae,Sciomyzidae,Scirtidae,Sericostomatidae,Sialidae,Simuliidae,Siphlonuridae,Sphaeriidae,Stratiomyidae,Tabanidae,Taeniopterygidae,Thaumaleidae,Tipulidae,Tubificidae,Valvatidae,Veliidae,Viviparidae,RICHNESS,EPT,EPT_prop,EPT_abu,OCH,OCH_prop,OCH_abu,EPT_EPTOCH,ABUNDANCE,SHANNON,ASPT,LIFE,FUN_RICHNESS_ALL,FUN_DIVERSITY_ALL,FUN_RICHNESS_ECO,FUN_DIVERSITY_ECO,FUN_RICHNESS_BIO,FUN_DIVERSITY_BIO
Riki_BOE_2_02_42171,Riki,CIPAIS,BOE,BOE_due,0.69,0.2,Coarse,0,0,0,0,0,0,0,0,0,0,12,89,0,0,0,0,0,0,0,0,0,516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,39,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,16,0,0,0,0,98,0,0,0,0,0,0,0,24,0,0,0,12,6,0.181257707,147,0,0,0,1,2.909556029,1.27737507,5.555555556,8.428571429,0.0000,0.2517,0.0001,0.2836,0.0001,0.2494
Riki_BOE_2_02_42277,Riki,CIPAIS,BOE,BOE_due,0.37,0.18,Coarse,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,6,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,5,0.628272251,120,1,0.089005236,17,0.833333333,2.283301229,1.537082879,5.222222222,8,0.0003,0.3473,0.0004,0.4046,0.0000,0.3414
Riki_BOE_2_02_42339,Riki,CIPAIS,BOE,BOE_due,0.15,0.3,Fine,0,0,0,0,0,0,0,0,15,0,0,23,0,0,0,0,0,0,1,0,0,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,14,5,0.143192488,61,1,0.004694836,2,0.833333333,2.630427875,1.080361844,5.5,7.9,0.0003,0.2416,0.0007,0.2720,0.0002,0.2372
Riki_BOE_2_03_41609,Riki,CIPAIS,BOE,BOE_due,0.336,0.15,Coarse,0,0,0,0,0,0,0,0,0,0,20,84,1,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,3,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,2,0,0,9,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,95,0,2,0,3,0,0,0,0,0,0,0,15,8,0.525793651,265,1,0.168650794,85,0.888888889,2.703291378,2.093980922,6.5,8,0.0006,0.4421,0.0003,0.5195,0.0001,0.4187
Riki_BOE_2_03_41744,Riki,CIPAIS,BOE,BOE_due,0.35,0.32,Medium,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,26,9,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,1,0,0,0,0,14,4,0.151351351,28,2,0.016216216,3,0.666666667,2.269512944,1.781091918,5,7.666666667,0.0002,0.4304,0.0002,0.4952,0.0002,0.3950
Riki_BOE_2_03_41834,Riki,CIPAIS,BOE,BOE_due,0.74,0.5,Coarse,0,0,0,0,0,0,0,0,0,0,3,141,0,0,0,0,0,0,0,0,0,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,48,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,0.462282398,239,1,0.011605416,6,0.875,2.71432976,1.39932,6.090909091,8.555555556,0.0004,0.3241,0.0010,0.3660,0.0000,0.3404
Riki_BOE_2_03_41883,Riki,CIPAIS,BOE,BOE_due,0.127,0.09,Coarse,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,1,0,0,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,52,1,0,2,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,1,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,7,0,0,1,0,0,0,0,16,6,0.188481675,36,2,0.277486911,53,0.75,2.283301229,1.929240631,6.25,8,0.0009,0.4638,0.0013,0.5470,0.0002,0.4073
Riki_BOE_2_03_41982,Riki,CIPAIS,BOE,BOE_due,0.53,0.4,Medium,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,7,4,0.681818182,30,1,0.022727273,1,0.8,1.653212514,1.282157355,6.571428571,8.333333333,0.0000,0.2606,0.0000,0.2925,0.0000,0.2873
Riki_BOE_2_03_42094,Riki,CIPAIS,BOE,BOE_due,0.336,0.36,Medium,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,17,0,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,13,5,0.273255814,47,1,0.011627907,2,0.833333333,2.238046103,1.950723874,5.2,8.5,0.0002,0.4421,0.0004,0.5082,0.0000,0.4165
Riki_BOE_2_03_42171,Riki,CIPAIS,BOE,BOE_due,0.69,0.49,Coarse,0,0,0,0,0,0,0,0,0,0,1,89,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,13,6,0.691275168,103,0,0,0,1,2.176091259,1.323569043,5.7,8.25,0.0002,0.2652,0.0005,0.3029,0.0000,0.2742
Riki_BOE_2_03_42277,Riki,CIPAIS,BOE,BOE_due,0.22,0.21,Coarse,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,85,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,1,0,0,17,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,78,0,0,0,1,0,0,1,63,0,0,0,17,5,0.151612903,47,2,0.067741935,21,0.714285714,2.492760389,1.913178496,6.166666667,8.1,0.0009,0.5506,0.0011,0.5959,0.0008,0.5085
Riki_BOE_2_03_42339,Riki,CIPAIS,BOE,BOE_due,0.47,0.47,Medium,0,0,0,0,0,0,0,0,5,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,15,0,3,0,0,0,0,0,0,0,0,0,0,0,11,7,0.770833333,74,1,0.0625,6,0.875,1.986771734,1.857920961,6.818181818,8.272727273,0.0000,0.4136,0.0000,0.4864,0.0000,0.3908
Riki_BOE_2_04_41609,Riki,CIPAIS,BOE,BOE_due,0.208,0.33,Coarse,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0.6875,11,1,0.125,2,0.75,1.230448921,1.4500065,4.333333333,7.8,0.0000,0.3671,0.0000,0.4479,0.0000,0.3138
Riki_BOE_2_04_41744,Riki,CIPAIS,BOE,BOE_due,0.08,0.42,Coarse,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,10,2,0.319148936,15,0,0,0,1,1.681241237,1.793168072,3.333333333,7.75,0.0000,0.4143,0.0000,0.4832,0.0000,0.3814
Riki_BOE_2_04_41834,Riki,CIPAIS,BOE,BOE_due,0.75,0.41,Coarse,0,0,0,0,0,0,0,0,5,0,0,63,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,13,0,0,0,0,32,0,0,0,0,0,0,0,1,0,0,0,12,6,0.356401384,103,0,0,0,1,2.462397998,1.607312027,5.7,8.375,0.0000,0.3147,0.0000,0.3577,0.0001,0.3266
Riki_BOE_2_04_41883,Riki,CIPAIS,BOE,BOE_due,0.151,0.19,Medium,0,0,0,0,1,0,0,0,1,0,9,11,0,0,0,0,0,0,6,0,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,17,0,1,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,11,0,0,7,0,0,14,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,21,0,0,1,1,0,0,0,23,9,0.582781457,352,2,0.279801325,169,0.818181818,2.781755375,1.903771714,5.833333333,7.5625,0.0092,0.4261,0.0153,0.5058,0.0028,0.3873
Riki_BOE_2_04_41982,Riki,CIPAIS,BOE,BOE_due,0.67,0.62,Medium,0,0,0,0,0,0,0,0,0,0,1,39,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,10,4,0.762711864,45,1,0.13559322,8,0.8,1.77815125,1.271048255,5.25,8.333333333,0.0000,0.2858,0.0000,0.3336,0.0000,0.2695
Riki_BOE_2_04_42094,Riki,CIPAIS,BOE,BOE_due,0.051,0.45,Coarse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,12,0,0,0,0,0,0,2,0,0,0,0,11,3,0.442307692,23,0,0.019230769,1,1,1.72427587,1.961971637,4.9,7.625,0.0000,0.4844,0.0001,0.5815,0.0000,0.3970
Riki_BOE_2_04_42171,Riki,CIPAIS,BOE,BOE_due,0.76,0.3,Coarse,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,19,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,2,0,67,0,0,0,0,0,0,0,1,0,0,0,13,6,0.414715719,124,1,0.013377926,4,0.857142857,2.477121255,1.590252584,5.6,8.25,0.0000,0.3268,0.0001,0.3714,0.0000,0.3398
Riki_BOE_2_04_42277,Riki,CIPAIS,BOE,BOE_due,0.15,0.26,Medium,0,0,0,0,9,0,0,0,22,0,3,0,0,0,0,0,0,0,2,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,15,3,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,3,0,0,4,0,0,11,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,15,0,0,1,21,0,0,0,20,6,0.523913043,241,3,0.041304348,19,0.666666667,2.663700925,1.894603447,5.75,7.066666667,0.0097,0.4889,0.0195,0.5453,0.0019,0.4488
Riki_BOE_2_04_42339,Riki,CIPAIS,BOE,BOE_due,0.71,0.63,Medium,0,0,0,0,0,0,0,0,0,0,1,39,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,12,5,0.7,49,1,0.057142857,4,0.833333333,1.851258349,1.569491664,5.444444444,8,0.0000,0.3284,0.0001,0.3799,0.0000,0.3265
Riki_BOE_2_05_41609,Riki,CIPAIS,BOE,BOE_due,0.144,0.4,Coarse,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2,0,0,0,0,0,0,0,10,3,0.507936508,32,1,0.206349206,13,0.75,1.806179974,1.925669903,5.166666667,8.6,0.0000,0.4519,0.0000,0.5375,0.0000,0.4026
Riki_BOE_2_05_41744,Riki,CIPAIS,BOE,BOE_due,0.595,0.35,Medium,0,0,0,0,1,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,1,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,15,6,0.343065693,47,1,0.02189781,3,0.857142857,2.139879086,1.761508507,5.666666667,8.2,0.0005,0.3612,0.0017,0.4165,0.0002,0.3503
Riki_BOE_2_05_41834,Riki,CIPAIS,BOE,BOE_due,0.71,0.36,Coarse,0,0,0,0,0,0,0,0,4,0,0,82,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,11,0,18,0,0,0,1,0,0,0,0,0,0,0,12,4,0.433035714,97,0,0,0,1,2.352182518,1.428082944,4.625,8.333333333,0.0000,0.2847,0.0000,0.3265,0.0000,0.3058
Riki_BOE_2_05_41883,Riki,CIPAIS,BOE,BOE_due,0.164,0.37,Coarse,0,0,0,0,0,0,0,0,3,0,26,0,0,0,0,0,0,0,13,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0,0,3,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,1,0,0,0,15,4,0.16,16,2,0.36,36,0.666666667,2.004321374,2.259829916,5.5,6.8,0.0018,0.5788,0.0040,0.6984,0.0003,0.4504
Riki_BOE_2_05_41982,Riki,CIPAIS,BOE,BOE_due,0.45,0.56,Medium,0,0,0,0,0,0,0,0,0,0,4,41,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,6,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,12,0,0,0,1,0,0,0,0,0,0,0,13,5,0.342019544,105,1,0.299674267,92,0.833333333,2.488550717,1.849546332,5.444444444,8.857142857,0.0001,0.4400,0.0002,0.5182,0.0000,0.4025
Riki_BOE_2_05_42094,Riki,CIPAIS,BOE,BOE_due,0.578,0.28,Medium,0,0,0,0,1,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,15,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,3,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,14,5,0.598130841,64,1,0.028037383,3,0.833333333,2.033423755,2.101928138,5.727272727,8.222222222,0.0004,0.4565,0.0008,0.5457,0.0001,0.4078
Riki_BOE_2_05_42171,Riki,CIPAIS,BOE,BOE_due,0.72,0.39,Coarse,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,11,4,0.338164251,70,1,0.004830918,1,0.8,2.318063335,1.494222891,5,8.142857143,0.0000,0.3672,0.0001,0.4389,0.0000,0.3247
Riki_BOE_2_05_42277,Riki,CIPAIS,BOE,BOE_due,0.21,0.41,Coarse,0,0,0,0,0,0,0,0,16,0,0,29,0,0,0,0,0,0,9,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,36,1,0,0,12,0,0,5,0,0,0,14,5,28,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,47,0,0,0,20,7,0.226666667,85,3,0.053333333,20,0.7,2.575187845,2.150580127,5.466666667,7,0.0080,0.5317,0.0156,0.6043,0.0012,0.4717
Riki_BOE_2_05_42339,Riki,CIPAIS,BOE,BOE_due,0.33,0.48,Coarse,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,8,5,0.62962963,68,0,0.046296296,5,1,2.037426498,1.223132696,6.375,8,0.0000,0.2761,0.0000,0.3240,0.0000,0.2795
Riki_BOE_2_06_41609,Riki,CIPAIS,BOE,BOE_due,0.243,0.49,Medium,0,0,0,0,0,0,0,0,1,0,17,3,0,0,0,0,0,0,1,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,4,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,7,0,0,4,0,3,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,4,0,11,0,0,0,3,0,0,0,21,7,0.26,39,2,0.193333333,29,0.777777778,2.178976947,2.618260364,5.411764706,7.2,0.0077,0.5976,0.0150,0.6913,0.0020,0.5106
Riki_BOE_2_06_41744,Riki,CIPAIS,BOE,BOE_due,0.026,0.07,Fine,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,47,7,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,4,0.083916084,12,0,0,0,1,2.158362492,1.798937162,5.285714286,8,0.0000,0.4902,0.0001,0.5651,0.0000,0.4423
Riki_BOE_2_06_41834,Riki,CIPAIS,BOE,BOE_due,0.17,0.37,Fine,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,2,0.070512821,11,0,0,0,1,2.195899652,0.663272223,4.166666667,7.5,0.0000,0.1209,0.0000,0.1377,0.0000,0.1244
Riki_BOE_2_06_41883,Riki,CIPAIS,BOE,BOE_due,0.128,0.26,Medium,0,0,0,0,0,0,0,0,0,0,18,3,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,3,0.183673469,9,3,0.244897959,12,0.5,1.698970004,2.107288353,5.363636364,7,0.0018,0.5365,0.0028,0.6476,0.0002,0.4243
